"","time","country","province","cum_confirm","cum_heal","cum_dead"
"1677","2020-03-22","Italy","Valle d'Aosta",313,1,8
"1678","2020-03-22","Italy","Calabria",235,5,5
"1679","2020-03-22","Italy","Basilicata",66,0,0
"1680","2020-03-22","Italy","Molise",61,7,7
"1681","2020-03-23","Italy","Lombardy",27206,6075,3456
"1682","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"1683","2020-03-23","Italy","Veneto",5505,327,169
"1684","2020-03-23","Italy","Piedmont",4861,17,283
"1685","2020-03-23","Italy","Marche",2569,8,184
"1686","2020-03-23","Italy","Tuscany",2277,51,91
"1687","2020-03-23","Italy","Liguria",1665,159,171
"1688","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"1689","2020-03-23","Italy","Lazio",1383,63,53
"1690","2020-03-23","Italy","Campania",1013,48,29
"1691","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"1692","2020-03-23","Italy","Puglia",786,7,31
"1693","2020-03-23","Italy","Sicily",721,27,8
"1694","2020-03-23","Italy","Abruzzo",663,20,33
"1695","2020-03-23","Italy","Umbria",577,5,16
"1696","2020-03-23","Italy","Sardinia",367,5,7
"1697","2020-03-23","Italy","Valle d'Aosta",364,2,9
"1698","2020-03-23","Italy","Calabria",273,5,8
"1699","2020-03-23","Italy","Basilicata",84,0,0
"1700","2020-03-23","Italy","Molise",66,10,7
"1701","2020-03-24","Italy","Lombardy",30703,6657,4178
"1702","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"1703","2020-03-24","Italy","Veneto",5948,381,216
"1704","2020-03-24","Italy","Piedmont",5515,17,374
"1705","2020-03-24","Italy","Marche",2736,8,231
"1706","2020-03-24","Italy","Tuscany",2699,51,129
"1707","2020-03-24","Italy","Liguria",2116,193,231
"1708","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"1709","2020-03-24","Italy","Lazio",1728,103,80
"1710","2020-03-24","Italy","Campania",1101,53,56
"1711","2020-03-24","Italy","Puglia",1005,21,44
"1712","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"1713","2020-03-24","Italy","Sicily",846,27,20
"1714","2020-03-24","Italy","Abruzzo",689,21,46
"1715","2020-03-24","Italy","Umbria",648,5,19
"1716","2020-03-24","Italy","Sardinia",421,11,15
"1717","2020-03-24","Italy","Valle d'Aosta",400,2,19
"1718","2020-03-24","Italy","Calabria",319,5,10
"1719","2020-03-24","Italy","Basilicata",92,0,1
"1720","2020-03-24","Italy","Molise",73,10,8
"1721","2020-03-25","Italy","Lombardy",30703,6657,4178
"1722","2020-03-25","Italy","Emilia - Romagna",9254,558,985
"1723","2020-03-25","Italy","Veneto",5948,381,216
"1724","2020-03-25","Italy","Piedmont",5515,17,374
"1725","2020-03-25","Italy","Marche",2736,8,231
"1726","2020-03-25","Italy","Tuscany",2699,51,129
"1727","2020-03-25","Italy","Liguria",2116,193,231
"1728","2020-03-25","Italy","Trentino - Alto Adige",1891,123,94
"1729","2020-03-25","Italy","Lazio",1728,103,80
"1730","2020-03-25","Italy","Campania",1101,53,56
"1731","2020-03-25","Italy","Puglia",1005,21,44
"1732","2020-03-25","Italy","Friuli - Venezia Giulia",992,80,64
"1733","2020-03-25","Italy","Sicily",846,27,20
"1734","2020-03-25","Italy","Abruzzo",689,21,46
"1735","2020-03-25","Italy","Umbria",648,5,19
"1736","2020-03-25","Italy","Sardinia",421,11,15
"1737","2020-03-25","Italy","Valle d'Aosta",400,2,19
"1738","2020-03-25","Italy","Calabria",319,5,10
"1739","2020-03-25","Italy","Basilicata",92,0,1
"1740","2020-03-25","Italy","Molise",73,10,8
"1741","2020-03-26","Italy","Lombardy",34889,7839,4861
"1742","2020-03-26","Italy","Emilia - Romagna",10816,792,1174
"1743","2020-03-26","Italy","Veneto",6935,508,287
"1744","2020-03-26","Italy","Piedmont",6534,135,449
"1745","2020-03-26","Italy","Tuscany",3226,95,158
"1746","2020-03-26","Italy","Marche",3114,9,310
"1747","2020-03-26","Italy","Liguria",2567,260,280
"1748","2020-03-26","Italy","Trentino - Alto Adige",2203,184,134
"1749","2020-03-26","Italy","Lazio",2096,155,106
"1750","2020-03-26","Italy","Campania",1310,58,83
"1751","2020-03-26","Italy","Friuli - Venezia Giulia",1223,197,72
"1752","2020-03-26","Italy","Puglia",1182,22,65
"1753","2020-03-26","Italy","Sicily",1164,36,33
"1754","2020-03-26","Italy","Abruzzo",946,23,63
"1755","2020-03-26","Italy","Umbria",802,12,20
"1756","2020-03-26","Italy","Sardinia",494,13,19
"1757","2020-03-26","Italy","Valle d'Aosta",408,2,28
"1758","2020-03-26","Italy","Calabria",393,7,14
"1759","2020-03-26","Italy","Basilicata",134,0,1
"1760","2020-03-26","Italy","Molise",103,14,8
"1761","2020-03-27","Italy","Lombardy",37298,8001,5402
"1762","2020-03-27","Italy","Emilia - Romagna",11588,960,1267
"1763","2020-03-27","Italy","Veneto",7497,536,313
"1764","2020-03-27","Italy","Piedmont",7092,176,569
"1765","2020-03-27","Italy","Tuscany",3450,103,177
"1766","2020-03-27","Italy","Marche",3196,10,336
"1767","2020-03-27","Italy","Liguria",2696,305,331
"1768","2020-03-27","Italy","Trentino - Alto Adige",2394,235,162
"1769","2020-03-27","Italy","Lazio",2295,164,118
"1770","2020-03-27","Italy","Campania",1454,64,98
"1771","2020-03-27","Italy","Puglia",1334,29,69
"1772","2020-03-27","Italy","Friuli - Venezia Giulia",1317,214,76
"1773","2020-03-27","Italy","Sicily",1250,53,39
"1774","2020-03-27","Italy","Abruzzo",1017,24,68
"1775","2020-03-27","Italy","Umbria",884,39,21
"1776","2020-03-27","Italy","Sardinia",530,13,21
"1777","2020-03-27","Italy","Calabria",494,7,18
"1778","2020-03-27","Italy","Valle d'Aosta",452,2,37
"1779","2020-03-27","Italy","Basilicata",151,1,3
"1780","2020-03-27","Italy","Molise",109,14,9
"1781","2020-03-28","Italy","Lombardy",39415,8962,5944
"1782","2020-03-28","Italy","Emilia - Romagna",12383,1075,1344
"1783","2020-03-28","Italy","Veneto",7930,655,362
"1784","2020-03-28","Italy","Piedmont",7671,203,617
"1785","2020-03-28","Italy","Tuscany",3817,108,198
"1786","2020-03-28","Italy","Marche",3373,10,364
"1787","2020-03-28","Italy","Liguria",2822,378,358
"1788","2020-03-28","Italy","Trentino - Alto Adige",2614,267,184
"1789","2020-03-28","Italy","Lazio",2505,200,124
"1790","2020-03-28","Italy","Campania",1592,76,109
"1791","2020-03-28","Italy","Puglia",1458,29,71
"1792","2020-03-28","Italy","Friuli - Venezia Giulia",1436,229,87
"1793","2020-03-28","Italy","Sicily",1359,60,57
"1794","2020-03-28","Italy","Abruzzo",1133,30,76
"1795","2020-03-28","Italy","Umbria",969,43,28
"1796","2020-03-28","Italy","Sardinia",624,29,26
"1797","2020-03-28","Italy","Calabria",555,11,21
"1798","2020-03-28","Italy","Valle d'Aosta",511,2,41
"1799","2020-03-28","Italy","Basilicata",182,1,3
"1800","2020-03-28","Italy","Molise",123,16,9
"1801","2020-03-15","Italy","Lombardy",13272,2011,1218
"1802","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"1803","2020-03-15","Italy","Veneto",2246,120,63
"1804","2020-03-15","Italy","Marche",1133,0,46
"1805","2020-03-15","Italy","Piedmont",1111,0,81
"1806","2020-03-15","Italy","Tuscany",781,10,8
"1807","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"1808","2020-03-15","Italy","Liguria",559,52,33
"1809","2020-03-15","Italy","Lazio",436,24,16
"1810","2020-03-15","Italy","Campania",400,28,9
"1811","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"1812","2020-03-15","Italy","Puglia",248,3,16
"1813","2020-03-15","Italy","Sicily",188,7,2
"1814","2020-03-15","Italy","Umbria",143,3,1
"1815","2020-03-15","Italy","Abruzzo",137,6,3
"1816","2020-03-15","Italy","Valle d'Aosta",88,0,1
"1817","2020-03-15","Italy","Sardinia",77,0,2
"1818","2020-03-15","Italy","Calabria",68,2,1
"1819","2020-03-15","Italy","Molise",17,0,0
"1820","2020-03-15","Italy","Basilicata",12,0,0
"1821","2020-03-16","Italy","Lombardy",14649,2368,1420
"1822","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"1823","2020-03-16","Italy","Veneto",2473,130,69
"1824","2020-03-16","Italy","Piedmont",1516,0,111
"1825","2020-03-16","Italy","Marche",1242,0,57
"1826","2020-03-16","Italy","Tuscany",866,11,14
"1827","2020-03-16","Italy","Liguria",667,42,50
"1828","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"1829","2020-03-16","Italy","Lazio",523,32,19
"1830","2020-03-16","Italy","Campania",400,28,9
"1831","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"1832","2020-03-16","Italy","Puglia",230,2,16
"1833","2020-03-16","Italy","Sicily",213,8,2
"1834","2020-03-16","Italy","Abruzzo",176,7,4
"1835","2020-03-16","Italy","Umbria",164,4,1
"1836","2020-03-16","Italy","Sardinia",107,0,2
"1837","2020-03-16","Italy","Valle d'Aosta",105,0,2
"1838","2020-03-16","Italy","Calabria",89,1,1
"1839","2020-03-16","Italy","Molise",21,5,1
"1840","2020-03-16","Italy","Basilicata",12,0,0
"1841","2020-03-17","Italy","Lombardy",14649,2368,1420
"1842","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"1843","2020-03-17","Italy","Veneto",2473,130,69
"1844","2020-03-17","Italy","Piedmont",1516,0,111
"1845","2020-03-17","Italy","Marche",1242,0,57
"1846","2020-03-17","Italy","Tuscany",866,11,14
"1847","2020-03-17","Italy","Liguria",667,42,50
"1848","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"1849","2020-03-17","Italy","Lazio",523,32,19
"1850","2020-03-17","Italy","Campania",400,28,9
"1851","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"1852","2020-03-17","Italy","Puglia",230,2,16
"1853","2020-03-17","Italy","Sicily",213,8,2
"1854","2020-03-17","Italy","Abruzzo",176,7,4
"1855","2020-03-17","Italy","Umbria",164,4,1
"1856","2020-03-17","Italy","Sardinia",107,0,2
"1857","2020-03-17","Italy","Valle d'Aosta",105,0,2
"1858","2020-03-17","Italy","Calabria",89,1,1
"1859","2020-03-17","Italy","Molise",21,5,1
"1860","2020-03-17","Italy","Basilicata",12,0,0
"1861","2020-03-18","Italy","Lombardy",16220,2485,1640
"1862","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"1863","2020-03-18","Italy","Veneto",2704,136,80
"1864","2020-03-18","Italy","Piedmont",1897,0,133
"1865","2020-03-18","Italy","Marche",1371,0,69
"1866","2020-03-18","Italy","Tuscany",1053,12,17
"1867","2020-03-18","Italy","Liguria",778,57,60
"1868","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"1869","2020-03-18","Italy","Lazio",607,34,23
"1870","2020-03-18","Italy","Campania",460,28,9
"1871","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"1872","2020-03-18","Italy","Puglia",340,2,18
"1873","2020-03-18","Italy","Sicily",237,8,3
"1874","2020-03-18","Italy","Umbria",197,4,1
"1875","2020-03-18","Italy","Abruzzo",176,7,4
"1876","2020-03-18","Italy","Valle d'Aosta",136,0,2
"1877","2020-03-18","Italy","Sardinia",117,0,2
"1878","2020-03-18","Italy","Calabria",114,1,1
"1879","2020-03-18","Italy","Molise",25,5,1
"1880","2020-03-18","Italy","Basilicata",20,0,0
"1881","2020-03-19","Italy","Lombardy",17713,3488,1959
"1882","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"1883","2020-03-19","Italy","Veneto",3384,167,94
"1884","2020-03-19","Italy","Piedmont",2659,0,154
"1885","2020-03-19","Italy","Marche",1568,0,92
"1886","2020-03-19","Italy","Tuscany",1330,17,22
"1887","2020-03-19","Italy","Liguria",887,70,73
"1888","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"1889","2020-03-19","Italy","Lazio",724,42,32
"1890","2020-03-19","Italy","Campania",641,28,9
"1891","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"1892","2020-03-19","Italy","Puglia",438,2,19
"1893","2020-03-19","Italy","Sicily",282,12,3
"1894","2020-03-19","Italy","Abruzzo",263,7,7
"1895","2020-03-19","Italy","Umbria",247,4,2
"1896","2020-03-19","Italy","Valle d'Aosta",177,0,3
"1897","2020-03-19","Italy","Sardinia",134,0,2
"1898","2020-03-19","Italy","Calabria",129,2,1
"1899","2020-03-19","Italy","Molise",31,6,1
"1900","2020-03-19","Italy","Basilicata",30,0,0
"1901","2020-03-20","Italy","Lombardy",22264,4295,2549
"1902","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"1903","2020-03-20","Italy","Veneto",4031,223,131
"1904","2020-03-20","Italy","Piedmont",3461,8,209
"1905","2020-03-20","Italy","Marche",1981,0,137
"1906","2020-03-20","Italy","Tuscany",1793,33,47
"1907","2020-03-20","Italy","Liguria",1221,101,119
"1908","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"1909","2020-03-20","Italy","Lazio",1008,53,43
"1910","2020-03-20","Italy","Campania",749,30,17
"1911","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"1912","2020-03-20","Italy","Puglia",581,4,26
"1913","2020-03-20","Italy","Abruzzo",449,10,17
"1914","2020-03-20","Italy","Sicily",408,25,4
"1915","2020-03-20","Italy","Umbria",395,4,7
"1916","2020-03-20","Italy","Sardinia",293,3,2
"1917","2020-03-20","Italy","Valle d'Aosta",264,0,7
"1918","2020-03-20","Italy","Calabria",207,2,4
"1919","2020-03-20","Italy","Basilicata",52,0,0
"1920","2020-03-20","Italy","Molise",50,6,5
"1921","2020-03-21","Italy","Lombardy",25515,4295,2549
"1922","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"1923","2020-03-21","Italy","Veneto",4617,223,131
"1924","2020-03-21","Italy","Piedmont",3752,8,209
"1925","2020-03-21","Italy","Marche",2153,0,137
"1926","2020-03-21","Italy","Tuscany",2012,33,47
"1927","2020-03-21","Italy","Liguria",1221,101,119
"1928","2020-03-21","Italy","Lazio",1190,53,43
"1929","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"1930","2020-03-21","Italy","Campania",837,30,17
"1931","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"1932","2020-03-21","Italy","Puglia",581,4,26
"1933","2020-03-21","Italy","Abruzzo",529,10,17
"1934","2020-03-21","Italy","Umbria",462,4,7
"1935","2020-03-21","Italy","Sicily",458,25,4
"1936","2020-03-21","Italy","Valle d'Aosta",296,0,7
"1937","2020-03-21","Italy","Sardinia",293,3,2
"1938","2020-03-21","Italy","Calabria",207,2,4
"1939","2020-03-21","Italy","Basilicata",62,0,0
"1940","2020-03-21","Italy","Molise",59,6,5
"1941","2020-03-22","Italy","Lombardy",27206,5865,3456
"1942","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"1943","2020-03-22","Italy","Veneto",5122,309,169
"1944","2020-03-22","Italy","Piedmont",4420,10,283
"1945","2020-03-22","Italy","Marche",2421,6,184
"1946","2020-03-22","Italy","Tuscany",2277,42,91
"1947","2020-03-22","Italy","Liguria",1665,143,171
"1948","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"1949","2020-03-22","Italy","Lazio",1190,54,50
"1950","2020-03-22","Italy","Campania",844,29,22
"1951","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"1952","2020-03-22","Italy","Puglia",675,4,29
"1953","2020-03-22","Italy","Abruzzo",529,13,22
"1954","2020-03-22","Italy","Sicily",490,26,6
"1955","2020-03-22","Italy","Umbria",462,6,10
"1956","2020-03-22","Italy","Sardinia",330,5,4
"1957","2020-03-22","Italy","Valle d'Aosta",313,1,8
"1958","2020-03-22","Italy","Calabria",235,5,5
"1959","2020-03-22","Italy","Basilicata",66,0,0
"1960","2020-03-22","Italy","Molise",61,7,7
"1961","2020-03-23","Italy","Lombardy",27206,6075,3456
"1962","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"1963","2020-03-23","Italy","Veneto",5505,327,169
"1964","2020-03-23","Italy","Piedmont",4861,17,283
"1965","2020-03-23","Italy","Marche",2569,8,184
"1966","2020-03-23","Italy","Tuscany",2277,51,91
"1967","2020-03-23","Italy","Liguria",1665,159,171
"1968","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"1969","2020-03-23","Italy","Lazio",1383,63,53
"1970","2020-03-23","Italy","Campania",1013,48,29
"1971","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"1972","2020-03-23","Italy","Puglia",786,7,31
"1973","2020-03-23","Italy","Sicily",721,27,8
"1974","2020-03-23","Italy","Abruzzo",663,20,33
"1975","2020-03-23","Italy","Umbria",577,5,16
"1976","2020-03-23","Italy","Sardinia",367,5,7
"1977","2020-03-23","Italy","Valle d'Aosta",364,2,9
"1978","2020-03-23","Italy","Calabria",273,5,8
"1979","2020-03-23","Italy","Basilicata",84,0,0
"1980","2020-03-23","Italy","Molise",66,10,7
"1981","2020-03-24","Italy","Lombardy",30703,6657,4178
"1982","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"1983","2020-03-24","Italy","Veneto",5948,381,216
"1984","2020-03-24","Italy","Piedmont",5515,17,374
"1985","2020-03-24","Italy","Marche",2736,8,231
"1986","2020-03-24","Italy","Tuscany",2699,51,129
"1987","2020-03-24","Italy","Liguria",2116,193,231
"1988","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"1989","2020-03-24","Italy","Lazio",1728,103,80
"1990","2020-03-24","Italy","Campania",1101,53,56
"1991","2020-03-24","Italy","Puglia",1005,21,44
"1992","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"1993","2020-03-24","Italy","Sicily",846,27,20
"1994","2020-03-24","Italy","Abruzzo",689,21,46
"1995","2020-03-24","Italy","Umbria",648,5,19
"1996","2020-03-24","Italy","Sardinia",421,11,15
"1997","2020-03-24","Italy","Valle d'Aosta",400,2,19
"1998","2020-03-24","Italy","Calabria",319,5,10
"1999","2020-03-24","Italy","Basilicata",92,0,1
"2000","2020-03-24","Italy","Molise",73,10,8
"2001","2020-03-25","Italy","Lombardy",30703,6657,4178
"2002","2020-03-25","Italy","Emilia - Romagna",9254,558,985
"2003","2020-03-25","Italy","Veneto",5948,381,216
"2004","2020-03-25","Italy","Piedmont",5515,17,374
"2005","2020-03-25","Italy","Marche",2736,8,231
"2006","2020-03-25","Italy","Tuscany",2699,51,129
"2007","2020-03-25","Italy","Liguria",2116,193,231
"2008","2020-03-25","Italy","Trentino - Alto Adige",1891,123,94
"2009","2020-03-25","Italy","Lazio",1728,103,80
"2010","2020-03-25","Italy","Campania",1101,53,56
"2011","2020-03-25","Italy","Puglia",1005,21,44
"2012","2020-03-25","Italy","Friuli - Venezia Giulia",992,80,64
"2013","2020-03-25","Italy","Sicily",846,27,20
"2014","2020-03-25","Italy","Abruzzo",689,21,46
"2015","2020-03-25","Italy","Umbria",648,5,19
"2016","2020-03-25","Italy","Sardinia",421,11,15
"2017","2020-03-25","Italy","Valle d'Aosta",400,2,19
"2018","2020-03-25","Italy","Calabria",319,5,10
"2019","2020-03-25","Italy","Basilicata",92,0,1
"2020","2020-03-25","Italy","Molise",73,10,8
"2021","2020-03-26","Italy","Lombardy",34889,7839,4861
"2022","2020-03-26","Italy","Emilia - Romagna",10816,792,1174
"2023","2020-03-26","Italy","Veneto",6935,508,287
"2024","2020-03-26","Italy","Piedmont",6534,135,449
"2025","2020-03-26","Italy","Tuscany",3226,95,158
"2026","2020-03-26","Italy","Marche",3114,9,310
"2027","2020-03-26","Italy","Liguria",2567,260,280
"2028","2020-03-26","Italy","Trentino - Alto Adige",2203,184,134
"2029","2020-03-26","Italy","Lazio",2096,155,106
"2030","2020-03-26","Italy","Campania",1310,58,83
"2031","2020-03-26","Italy","Friuli - Venezia Giulia",1223,197,72
"2032","2020-03-26","Italy","Puglia",1182,22,65
"2033","2020-03-26","Italy","Sicily",1164,36,33
"2034","2020-03-26","Italy","Abruzzo",946,23,63
"2035","2020-03-26","Italy","Umbria",802,12,20
"2036","2020-03-26","Italy","Sardinia",494,13,19
"2037","2020-03-26","Italy","Valle d'Aosta",408,2,28
"2038","2020-03-26","Italy","Calabria",393,7,14
"2039","2020-03-26","Italy","Basilicata",134,0,1
"2040","2020-03-26","Italy","Molise",103,14,8
"2041","2020-03-27","Italy","Lombardy",37298,8001,5402
"2042","2020-03-27","Italy","Emilia - Romagna",11588,960,1267
"2043","2020-03-27","Italy","Veneto",7497,536,313
"2044","2020-03-27","Italy","Piedmont",7092,176,569
"2045","2020-03-27","Italy","Tuscany",3450,103,177
"2046","2020-03-27","Italy","Marche",3196,10,336
"2047","2020-03-27","Italy","Liguria",2696,305,331
"2048","2020-03-27","Italy","Trentino - Alto Adige",2394,235,162
"2049","2020-03-27","Italy","Lazio",2295,164,118
"2050","2020-03-27","Italy","Campania",1454,64,98
"2051","2020-03-27","Italy","Puglia",1334,29,69
"2052","2020-03-27","Italy","Friuli - Venezia Giulia",1317,214,76
"2053","2020-03-27","Italy","Sicily",1250,53,39
"2054","2020-03-27","Italy","Abruzzo",1017,24,68
"2055","2020-03-27","Italy","Umbria",884,39,21
"2056","2020-03-27","Italy","Sardinia",530,13,21
"2057","2020-03-27","Italy","Calabria",494,7,18
"2058","2020-03-27","Italy","Valle d'Aosta",452,2,37
"2059","2020-03-27","Italy","Basilicata",151,1,3
"2060","2020-03-27","Italy","Molise",109,14,9
"2061","2020-03-28","Italy","Lombardy",39415,8962,5944
"2062","2020-03-28","Italy","Emilia - Romagna",12383,1075,1344
"2063","2020-03-28","Italy","Veneto",7930,655,362
"2064","2020-03-28","Italy","Piedmont",7671,203,617
"2065","2020-03-28","Italy","Tuscany",3817,108,198
"2066","2020-03-28","Italy","Marche",3373,10,364
"2067","2020-03-28","Italy","Liguria",2822,378,358
