"","time","country","cum_confirm","cum_heal","cum_dead"
"678","2020-02-23","Philippines",3,1,1
"679","2020-02-23","Finland",1,1,0
"680","2020-02-23","South Korea",602,18,6
"681","2020-02-23","Canada",9,1,0
"682","2020-02-23","Cambodia",1,1,0
"683","2020-02-23","Lebanon",1,0,0
"684","2020-02-23","Malaysia",22,18,0
"685","2020-02-23","United States",34,3,0
"686","2020-02-23","Nepal",1,1,0
"687","2020-02-23","Japan",132,17,1
"688","2020-02-23","Sweden",1,0,0
"689","2020-02-23","Sri Lanka",1,1,0
"690","2020-02-23","Thailand",35,17,0
"691","2020-02-23","Spain",2,0,0
"692","2020-02-23","Singapore",89,49,0
"693","2020-02-23","Iraq",1,0,0
"694","2020-02-23","Iran",28,0,4
"695","2020-02-23","Israel",1,0,0
"696","2020-02-23","Italy",132,0,2
"697","2020-02-23","India",3,3,0
"698","2020-02-23","United Kingdom",9,8,0
"699","2020-02-23","Vietnam",16,9,0
"700","2020-02-23","China",77262,24757,2595
"701","2020-02-24","Afghanistan",1,0,0
"702","2020-02-24","United Arab Emirates",13,4,0
"703","2020-02-24","Australia",17,5,0
"704","2020-02-24","Bahrain",1,0,0
"705","2020-02-24","Belgium",1,1,0
"706","2020-02-24","Germany",16,14,0
"707","2020-02-24","Russia",2,2,0
"708","2020-02-24","France",12,4,1
"709","2020-02-24","Philippines",3,1,1
"710","2020-02-24","Finland",1,1,0
"711","2020-02-24","South Korea",833,22,8
"712","2020-02-24","Canada",9,1,0
"713","2020-02-24","Cambodia",1,1,0
"714","2020-02-24","Kuwait",3,0,0
"715","2020-02-24","Lebanon",1,0,0
"716","2020-02-24","Malaysia",22,18,0
"717","2020-02-24","United States",34,3,0
"718","2020-02-24","Nepal",1,1,0
"719","2020-02-24","Japan",144,17,1
"720","2020-02-24","Sweden",1,0,0
"721","2020-02-24","Sri Lanka",1,1,0
"722","2020-02-24","Thailand",35,17,0
"723","2020-02-24","Spain",2,0,0
"724","2020-02-24","Singapore",90,53,0
"725","2020-02-24","Iraq",1,0,0
"726","2020-02-24","Iran",61,0,12
"727","2020-02-24","Israel",6,0,0
"728","2020-02-24","Italy",230,1,7
"729","2020-02-24","India",3,3,0
"730","2020-02-24","United Kingdom",13,8,0
"731","2020-02-24","Vietnam",16,9,0
"732","2020-02-24","China",77779,27353,2666
"733","2020-02-25","Afghanistan",1,0,0
"734","2020-02-25","United Arab Emirates",13,4,0
"735","2020-02-25","Oman",4,0,0
"736","2020-02-25","Austria",2,0,0
"737","2020-02-25","Australia",23,5,0
"738","2020-02-25","Bahrain",17,0,0
"739","2020-02-25","Belgium",1,1,0
"740","2020-02-25","Germany",16,14,0
"741","2020-02-25","Russia",2,2,0
"742","2020-02-25","France",12,11,1
"743","2020-02-25","Philippines",3,1,1
"744","2020-02-25","Finland",1,1,0
"745","2020-02-25","South Korea",977,22,11
"746","2020-02-25","Canada",11,4,0
"747","2020-02-25","Cambodia",1,1,0
"748","2020-02-25","Kuwait",8,0,0
"749","2020-02-25","Croatia",1,0,0
"750","2020-02-25","Lebanon",1,0,0
"751","2020-02-25","Malaysia",22,18,0
"752","2020-02-25","United States",53,3,0
"753","2020-02-25","Nepal",1,1,0
"754","2020-02-25","Japan",157,18,1
"755","2020-02-25","Sweden",1,0,0
"756","2020-02-25","Switzerland",1,0,0
"757","2020-02-25","Sri Lanka",1,1,0
"758","2020-02-25","Thailand",37,22,0
"759","2020-02-25","Spain",3,2,0
"760","2020-02-25","Singapore",90,53,0
"761","2020-02-25","Iraq",5,0,0
"762","2020-02-25","Iran",95,21,16
"763","2020-02-25","Israel",6,0,0
"764","2020-02-25","Italy",283,1,7
"765","2020-02-25","India",3,3,0
"766","2020-02-25","United Kingdom",13,8,0
"767","2020-02-25","Vietnam",16,16,0
"768","2020-02-25","China",78190,29775,2718
"769","2020-02-26","Algeria",1,0,0
"770","2020-02-26","Afghanistan",1,0,0
"771","2020-02-26","United Arab Emirates",13,4,0
"772","2020-02-26","Oman",4,0,0
"773","2020-02-26","Austria",2,0,0
"774","2020-02-26","Australia",23,5,0
"775","2020-02-26","Bahrain",26,0,0
"776","2020-02-26","Brazil",1,0,0
"777","2020-02-26","Belgium",1,1,0
"778","2020-02-26","Germany",19,14,0
"779","2020-02-26","Russia",2,2,0
"780","2020-02-26","France",17,11,2
"781","2020-02-26","Philippines",3,1,1
"782","2020-02-26","Finland",1,1,0
"783","2020-02-26","South Korea",1261,22,12
"784","2020-02-26","Canada",11,4,0
"785","2020-02-26","Cambodia",1,1,0
"786","2020-02-26","Kuwait",25,0,0
"787","2020-02-26","Croatia",1,0,0
"788","2020-02-26","Lebanon",1,0,0
"789","2020-02-26","Malaysia",22,18,0
"790","2020-02-26","United States",57,3,0
"791","2020-02-26","Nepal",1,1,0
"792","2020-02-26","Japan",164,23,1
"793","2020-02-26","Sweden",1,0,0
"794","2020-02-26","Switzerland",1,0,0
"795","2020-02-26","Sri Lanka",1,1,0
"796","2020-02-26","Thailand",40,22,0
"797","2020-02-26","Spain",7,2,0
"798","2020-02-26","Greece",1,0,0
"799","2020-02-26","Singapore",93,53,0
"800","2020-02-26","Iraq",5,0,0
"801","2020-02-26","Iran",139,21,19
"802","2020-02-26","Israel",6,0,0
"803","2020-02-26","Italy",374,1,12
"804","2020-02-26","India",3,3,0
"805","2020-02-26","United Kingdom",13,8,0
"806","2020-02-26","Vietnam",16,16,0
"807","2020-02-26","China",78630,32531,2747
"808","2020-02-27","Algeria",1,0,0
"809","2020-02-27","Afghanistan",1,0,0
"810","2020-02-27","United Arab Emirates",13,4,0
"811","2020-02-27","Oman",5,0,0
"812","2020-02-27","Estonia",1,0,0
"813","2020-02-27","Austria",3,0,0
"814","2020-02-27","Australia",23,15,0
"815","2020-02-27","Pakistan",2,0,0
"816","2020-02-27","Bahrain",33,0,0
"817","2020-02-27","Brazil",1,0,0
"818","2020-02-27","Republika Severna Makedonija",1,0,0
"819","2020-02-27","Belgium",1,1,0
"820","2020-02-27","Denmark",1,0,0
"821","2020-02-27","Germany",27,14,0
"822","2020-02-27","Russia",5,2,0
"823","2020-02-27","France",18,11,2
"824","2020-02-27","Philippines",3,1,1
"825","2020-02-27","Finland",2,1,0
"826","2020-02-27","Gambia",1,0,0
"827","2020-02-27","South Korea",1766,24,13
"828","2020-02-27","Canada",12,4,0
"829","2020-02-27","Cambodia",1,1,0
"830","2020-02-27","Kuwait",43,0,0
"831","2020-02-27","Croatia",3,0,0
"832","2020-02-27","Lebanon",2,0,0
"833","2020-02-27","Romania",1,0,0
"834","2020-02-27","Malaysia",23,18,0
"835","2020-02-27","United States",60,3,0
"836","2020-02-27","Nepal",1,1,0
"837","2020-02-27","Norway",1,0,0
"838","2020-02-27","Japan",186,27,3
"839","2020-02-27","Sweden",2,0,0
"840","2020-02-27","Switzerland",4,0,0
"841","2020-02-27","Sri Lanka",1,1,0
"842","2020-02-27","Thailand",40,22,0
"843","2020-02-27","Spain",13,2,0
"844","2020-02-27","Greece",3,0,0
"845","2020-02-27","Singapore",93,62,0
"846","2020-02-27","Iraq",6,0,0
"847","2020-02-27","Iran",245,54,26
"848","2020-02-27","Israel",6,0,0
"849","2020-02-27","Italy",528,40,14
"850","2020-02-27","India",3,3,0
"851","2020-02-27","United Kingdom",15,8,0
"852","2020-02-27","Vietnam",16,16,0
"853","2020-02-27","China",78959,36157,2791
"854","2020-02-28","Algeria",1,0,0
"855","2020-02-28","Afghanistan",1,0,0
"856","2020-02-28","United Arab Emirates",19,4,0
"857","2020-02-28","Oman",5,0,0
"858","2020-02-28","Azerbaijan",1,0,0
"859","2020-02-28","Egypt",1,1,0
"860","2020-02-28","Estonia",1,0,0
"861","2020-02-28","Austria",5,0,0
"862","2020-02-28","Australia",23,15,0
"863","2020-02-28","Pakistan",2,0,0
"864","2020-02-28","Bahrain",36,0,0
"865","2020-02-28","Brazil",1,0,0
"866","2020-02-28","Belarus",1,0,0
"867","2020-02-28","Republika Severna Makedonija",1,0,0
"868","2020-02-28","Belgium",1,1,0
"869","2020-02-28","Denmark",1,0,0
"870","2020-02-28","Germany",53,14,0
"871","2020-02-28","Russia",5,2,0
"872","2020-02-28","France",41,12,2
"873","2020-02-28","Philippines",3,1,1
"874","2020-02-28","Finland",2,1,0
"875","2020-02-28","Gambia",2,0,0
"876","2020-02-28","South Korea",2337,26,16
"877","2020-02-28","Netherlands",2,0,0
"878","2020-02-28","Canada",14,4,0
"879","2020-02-28","Cambodia",1,1,0
"880","2020-02-28","Kuwait",45,0,0
"881","2020-02-28","Croatia",3,0,0
"882","2020-02-28","Lebanon",2,0,0
"883","2020-02-28","Lithuania",1,0,0
"884","2020-02-28","Romania",1,0,0
"885","2020-02-28","Malaysia",25,18,0
"886","2020-02-28","United States",60,3,0
"887","2020-02-28","Mexico",1,0,0
"888","2020-02-28","Nepal",1,1,0
"889","2020-02-28","Nigeria",1,0,0
"890","2020-02-28","Norway",4,0,0
"891","2020-02-28","Japan",210,30,4
"892","2020-02-28","Sweden",2,0,0
"893","2020-02-28","Switzerland",9,0,0
"894","2020-02-28","Sri Lanka",1,1,0
"895","2020-02-28","Thailand",40,22,0
"896","2020-02-28","Spain",25,2,0
"897","2020-02-28","Greece",3,0,0
"898","2020-02-28","Singapore",93,62,0
"899","2020-02-28","New Zealand",1,0,0
"900","2020-02-28","Iraq",6,0,0
"901","2020-02-28","Iran",388,54,34
"902","2020-02-28","Israel",8,0,0
"903","2020-02-28","Italy",653,45,17
"904","2020-02-28","India",3,3,0
"905","2020-02-28","United Kingdom",19,8,0
"906","2020-02-28","Vietnam",16,16,0
"907","2020-02-28","China",79389,39049,2838
"908","2020-02-29","Algeria",1,0,0
"909","2020-02-29","Afghanistan",1,0,0
"910","2020-02-29","United Arab Emirates",21,5,0
"911","2020-02-29","Oman",6,0,0
"912","2020-02-29","Azerbaijan",3,0,0
"913","2020-02-29","Egypt",1,1,0
"914","2020-02-29","Estonia",1,0,0
"915","2020-02-29","Austria",5,0,0
"916","2020-02-29","Australia",25,15,0
"917","2020-02-29","Pakistan",2,0,0
"918","2020-02-29","Bahrain",41,0,0
"919","2020-02-29","Brazil",1,0,0
"920","2020-02-29","Belarus",1,0,0
"921","2020-02-29","Republika Severna Makedonija",1,0,0
"922","2020-02-29","Belgium",1,1,0
"923","2020-02-29","Iceland",1,0,0
"924","2020-02-29","Denmark",3,0,0
"925","2020-02-29","Germany",66,16,0
"926","2020-02-29","Russia",5,2,0
"927","2020-02-29","France",73,12,2
"928","2020-02-29","Philippines",3,1,1
"929","2020-02-29","Finland",3,1,0
"930","2020-02-29","Gambia",3,0,0
"931","2020-02-29","South Korea",3150,27,17
"932","2020-02-29","Netherlands",4,0,0
"933","2020-02-29","Canada",16,4,0
"934","2020-02-29","Cambodia",1,1,0
"935","2020-02-29","Qatar",1,0,0
"936","2020-02-29","Kuwait",45,0,0
"937","2020-02-29","Croatia",5,0,0
"938","2020-02-29","Lebanon",3,0,0
"939","2020-02-29","Lithuania",1,0,0
"940","2020-02-29","Romania",3,0,0
"941","2020-02-29","Malaysia",25,22,0
"942","2020-02-29","United States",64,3,0
"943","2020-02-29","Monaco",1,0,0
"944","2020-02-29","Mexico",3,0,0
"945","2020-02-29","Nepal",1,1,0
"946","2020-02-29","Nigeria",1,0,0
"947","2020-02-29","Norway",7,0,0
"948","2020-02-29","Japan",230,33,5
"949","2020-02-29","Sweden",12,0,0
"950","2020-02-29","Switzerland",15,0,0
"951","2020-02-29","San Marino",1,0,0
"952","2020-02-29","Sri Lanka",1,1,0
"953","2020-02-29","Thailand",42,28,0
"954","2020-02-29","Spain",41,2,0
"955","2020-02-29","Greece",4,0,0
"956","2020-02-29","Singapore",102,69,0
"957","2020-02-29","New Zealand",1,0,0
"958","2020-02-29","Iraq",8,0,0
"959","2020-02-29","Iran",593,123,43
"960","2020-02-29","Israel",9,0,0
"961","2020-02-29","Italy",889,46,21
"962","2020-02-29","India",3,3,0
"963","2020-02-29","United Kingdom",23,8,0
"964","2020-02-29","Vietnam",16,16,0
"965","2020-02-29","China",79968,41675,2873
"966","2020-03-01","Algeria",1,0,0
"967","2020-03-01","Afghanistan",1,0,0
"968","2020-03-01","United Arab Emirates",21,5,0
"969","2020-03-01","Oman",6,0,0
"970","2020-03-01","Azerbaijan",3,0,0
"971","2020-03-01","Egypt",1,1,0
"972","2020-03-01","Ireland",1,0,0
"973","2020-03-01","Estonia",1,0,0
"974","2020-03-01","Austria",10,0,0
"975","2020-03-01","Australia",25,15,1
"976","2020-03-01","Pakistan",3,0,0
"977","2020-03-01","Bahrain",41,0,0
"978","2020-03-01","Brazil",2,0,0
"979","2020-03-01","Belarus",1,0,0
"980","2020-03-01","Republika Severna Makedonija",1,0,0
"981","2020-03-01","Belgium",2,1,0
"982","2020-03-01","Iceland",1,0,0
"983","2020-03-01","Denmark",3,0,0
"984","2020-03-01","Germany",117,16,0
"985","2020-03-01","Russia",5,2,0
"986","2020-03-01","Ecuador",1,0,0
"987","2020-03-01","France",100,12,2
"988","2020-03-01","Philippines",3,1,1
"989","2020-03-01","Finland",3,1,0
"990","2020-03-01","Gambia",3,0,0
"991","2020-03-01","South Korea",3736,27,20
"992","2020-03-01","Netherlands",7,0,0
"993","2020-03-01","Canada",20,4,0
"994","2020-03-01","Cambodia",1,1,0
"995","2020-03-01","Qatar",1,0,0
"996","2020-03-01","Kuwait",46,0,0
"997","2020-03-01","Croatia",7,0,0
"998","2020-03-01","Lebanon",3,0,0
"999","2020-03-01","Lithuania",1,0,0
"1000","2020-03-01","Luxembourg",1,0,0
"1001","2020-03-01","Romania",3,0,0
"1002","2020-03-01","Malaysia",29,22,0
"1003","2020-03-01","United States",69,3,1
"1004","2020-03-01","Monaco",1,0,0
"1005","2020-03-01","Mexico",4,0,0
"1006","2020-03-01","Nepal",1,1,0
"1007","2020-03-01","Nigeria",1,0,0
"1008","2020-03-01","Norway",17,0,0
"1009","2020-03-01","Japan",239,33,5
"1010","2020-03-01","Sweden",13,0,0
"1011","2020-03-01","Switzerland",24,0,0
"1012","2020-03-01","San Marino",1,0,0
"1013","2020-03-01","Sri Lanka",1,1,0
"1014","2020-03-01","Thailand",42,28,1
"1015","2020-03-01","Spain",74,2,0
"1016","2020-03-01","Greece",7,0,0
"1017","2020-03-01","Singapore",102,72,0
"1018","2020-03-01","New Zealand",1,0,0
"1019","2020-03-01","Armenia",1,0,0
"1020","2020-03-01","Iraq",13,0,0
"1021","2020-03-01","Iran",593,123,54
"1022","2020-03-01","Israel",10,0,0
"1023","2020-03-01","Italy",1128,50,29
"1024","2020-03-01","India",3,3,0
"1025","2020-03-01","United Kingdom",35,8,0
"1026","2020-03-01","Vietnam",16,16,0
"1027","2020-03-01","China",80174,44518,2915
"1028","2020-03-02","Algeria",3,0,0
"1029","2020-03-02","Afghanistan",1,0,0
"1030","2020-03-02","United Arab Emirates",21,5,0
"1031","2020-03-02","Oman",6,0,0
"1032","2020-03-02","Azerbaijan",3,0,0
"1033","2020-03-02","Egypt",2,1,0
"1034","2020-03-02","Ireland",1,0,0
"1035","2020-03-02","Estonia",1,0,0
"1036","2020-03-02","Andorra",1,0,0
"1037","2020-03-02","Austria",14,0,0
"1038","2020-03-02","Australia",33,15,1
"1039","2020-03-02","Pakistan",4,0,0
"1040","2020-03-02","Bahrain",47,0,0
"1041","2020-03-02","Brazil",2,0,0
"1042","2020-03-02","Belarus",1,0,0
"1043","2020-03-02","Republika Severna Makedonija",1,0,0
"1044","2020-03-02","Belgium",8,1,0
"1045","2020-03-02","Iceland",3,0,0
"1046","2020-03-02","Denmark",4,0,0
"1047","2020-03-02","Germany",150,16,0
"1048","2020-03-02","Dominican Republic",1,0,0
"1049","2020-03-02","Russia",6,2,0
"1050","2020-03-02","Ecuador",6,0,0
"1051","2020-03-02","France",130,12,2
"1052","2020-03-02","Philippines",3,1,1
"1053","2020-03-02","Finland",6,1,0
"1054","2020-03-02","Gambia",3,0,0
"1055","2020-03-02","South Korea",4335,30,26
"1056","2020-03-02","Netherlands",10,0,0
"1057","2020-03-02","Canada",24,4,0
"1058","2020-03-02","Cambodia",1,1,0
"1059","2020-03-02","Czech Republic",3,0,0
"1060","2020-03-02","Qatar",1,0,0
"1061","2020-03-02","Kuwait",56,0,0
"1062","2020-03-02","Croatia",8,0,0
"1063","2020-03-02","Lebanon",3,0,0
"1064","2020-03-02","Lithuania",1,0,0
"1065","2020-03-02","Luxembourg",1,0,0
"1066","2020-03-02","Romania",3,0,0
"1067","2020-03-02","Malaysia",29,22,0
"1068","2020-03-02","United States",89,3,2
"1069","2020-03-02","Monaco",1,0,0
"1070","2020-03-02","Mexico",5,0,0
"1071","2020-03-02","Nepal",1,1,0
"1072","2020-03-02","Nigeria",1,0,0
"1073","2020-03-02","Norway",19,0,0
"1074","2020-03-02","Portugal",2,0,0
"1075","2020-03-02","Japan",254,33,6
"1076","2020-03-02","Sweden",14,0,0
"1077","2020-03-02","Switzerland",27,0,0
"1078","2020-03-02","San Marino",1,0,0
"1079","2020-03-02","Sri Lanka",1,1,0
"1080","2020-03-02","Thailand",43,28,1
"1081","2020-03-02","Spain",74,2,0
"1082","2020-03-02","Greece",7,0,0
"1083","2020-03-02","Singapore",106,74,0
"1084","2020-03-02","New Zealand",1,0,0
"1085","2020-03-02","Armenia",1,0,0
"1086","2020-03-02","Iraq",21,0,0
"1087","2020-03-02","Iran",1501,291,66
"1088","2020-03-02","Israel",10,0,0
"1089","2020-03-02","Italy",1731,83,42
"1090","2020-03-02","India",5,3,0
"1091","2020-03-02","Indonesia",2,0,0
"1092","2020-03-02","United Kingdom",40,8,0
"1093","2020-03-02","Jordan",1,0,0
"1094","2020-03-02","Vietnam",16,16,0
"1095","2020-03-02","China",80302,47260,2946
"1096","2020-03-03","Algeria",3,0,0
"1097","2020-03-03","Afghanistan",1,0,0
"1098","2020-03-03","United Arab Emirates",21,5,0
"1099","2020-03-03","Oman",12,2,0
"1100","2020-03-03","Azerbaijan",3,0,0
"1101","2020-03-03","Egypt",2,1,0
"1102","2020-03-03","Ireland",1,0,0
"1103","2020-03-03","Estonia",1,0,0
"1104","2020-03-03","Andorra",1,0,0
"1105","2020-03-03","Austria",16,0,0
"1106","2020-03-03","Australia",40,15,1
"1107","2020-03-03","Pakistan",5,0,0
"1108","2020-03-03","Bahrain",47,0,0
"1109","2020-03-03","Brazil",2,0,0
"1110","2020-03-03","Belarus",3,0,0
"1111","2020-03-03","Republika Severna Makedonija",1,0,0
"1112","2020-03-03","Belgium",13,1,0
"1113","2020-03-03","Iceland",9,0,0
"1114","2020-03-03","Denmark",6,0,0
"1115","2020-03-03","Germany",196,16,0
"1116","2020-03-03","Dominican Republic",1,0,0
"1117","2020-03-03","Russia",6,2,0
"1118","2020-03-03","Ecuador",7,0,0
"1119","2020-03-03","France",204,12,3
"1120","2020-03-03","Philippines",3,1,1
"1121","2020-03-03","Finland",7,1,0
"1122","2020-03-03","Gambia",3,0,0
"1123","2020-03-03","South Korea",5186,30,31
"1124","2020-03-03","Netherlands",24,0,0
"1125","2020-03-03","Canada",27,7,0
"1126","2020-03-03","Cambodia",1,1,0
"1127","2020-03-03","Czech Republic",5,0,0
"1128","2020-03-03","Qatar",7,0,0
"1129","2020-03-03","Kuwait",56,0,0
"1130","2020-03-03","Croatia",9,0,0
"1131","2020-03-03","Latvia",1,0,0
"1132","2020-03-03","Lebanon",10,0,0
"1133","2020-03-03","Lithuania",1,0,0
"1134","2020-03-03","Luxembourg",1,0,0
"1135","2020-03-03","Romania",3,1,0
"1136","2020-03-03","Malaysia",36,22,0
"1137","2020-03-03","United States",106,3,6
"1138","2020-03-03","Morocco",1,0,0
"1139","2020-03-03","Monaco",1,0,0
"1140","2020-03-03","Mexico",5,0,0
"1141","2020-03-03","Nepal",1,1,0
"1142","2020-03-03","Nigeria",1,0,0
"1143","2020-03-03","Norway",32,0,0
"1144","2020-03-03","Portugal",2,0,0
"1145","2020-03-03","Japan",268,35,6
"1146","2020-03-03","Sweden",19,0,0
"1147","2020-03-03","Switzerland",46,2,0
"1148","2020-03-03","Senegal",1,0,0
"1149","2020-03-03","Saudi Arabia",1,0,0
"1150","2020-03-03","San Marino",1,0,0
"1151","2020-03-03","Sri Lanka",1,1,0
"1152","2020-03-03","Thailand",43,28,1
"1153","2020-03-03","Tunisia",1,0,0
"1154","2020-03-03","Ukraine",1,0,0
"1155","2020-03-03","Spain",150,3,0
"1156","2020-03-03","Greece",7,0,0
"1157","2020-03-03","Singapore",110,78,0
"1158","2020-03-03","New Zealand",1,0,0
"1159","2020-03-03","Armenia",1,0,0
"1160","2020-03-03","Iraq",26,0,0
"1161","2020-03-03","Iran",2336,435,77
"1162","2020-03-03","Israel",12,0,0
"1163","2020-03-03","Italy",2084,149,52
"1164","2020-03-03","India",11,3,0
"1165","2020-03-03","Indonesia",2,0,0
"1166","2020-03-03","United Kingdom",51,8,0
"1167","2020-03-03","Jordan",1,0,0
"1168","2020-03-03","Vietnam",16,16,0
"1169","2020-03-03","China",80303,47423,2948
"1170","2020-03-04","Algeria",8,0,0
"1171","2020-03-04","Afghanistan",1,0,0
"1172","2020-03-04","Argentina",1,0,0
"1173","2020-03-04","United Arab Emirates",27,5,0
"1174","2020-03-04","Oman",12,2,0
"1175","2020-03-04","Azerbaijan",3,0,0
"1176","2020-03-04","Egypt",2,1,0
"1177","2020-03-04","Ireland",2,0,0
"1178","2020-03-04","Estonia",1,0,0
"1179","2020-03-04","Andorra",1,0,0
"1180","2020-03-04","Austria",24,0,0
"1181","2020-03-04","Australia",50,15,2
"1182","2020-03-04","Pakistan",5,0,0
"1183","2020-03-04","Bahrain",50,0,0
"1184","2020-03-04","Brazil",2,0,0
"1185","2020-03-04","Belarus",6,0,0
"1186","2020-03-04","Republika Severna Makedonija",1,0,0
"1187","2020-03-04","Belgium",23,1,0
"1188","2020-03-04","Iceland",16,1,0
"1189","2020-03-04","Poland",1,0,0
"1190","2020-03-04","Denmark",10,0,0
"1191","2020-03-04","Germany",240,16,0
"1192","2020-03-04","Dominican Republic",1,0,0
"1193","2020-03-04","Russia",6,2,0
"1194","2020-03-04","Ecuador",7,0,0
"1195","2020-03-04","France",257,12,4
"1196","2020-03-04","Philippines",3,1,1
"1197","2020-03-04","Finland",7,1,0
"1198","2020-03-04","Gambia",3,0,0
"1199","2020-03-04","South Korea",5621,34,35
"1200","2020-03-04","Netherlands",38,0,0
"1201","2020-03-04","Canada",33,7,0
"1202","2020-03-04","Cambodia",1,1,0
"1203","2020-03-04","Czech Republic",5,0,0
"1204","2020-03-04","Qatar",7,0,0
"1205","2020-03-04","Kuwait",56,0,0
"1206","2020-03-04","Croatia",9,0,0
"1207","2020-03-04","Latvia",1,0,0
"1208","2020-03-04","Lebanon",13,1,0
"1209","2020-03-04","Lithuania",1,0,0
"1210","2020-03-04","Luxembourg",1,0,0
"1211","2020-03-04","Romania",4,1,0
"1212","2020-03-04","Malaysia",50,22,0
"1213","2020-03-04","United States",126,3,9
"1214","2020-03-04","Morocco",1,0,0
"1215","2020-03-04","Monaco",1,0,0
"1216","2020-03-04","Mexico",5,1,0
"1217","2020-03-04","Nepal",1,1,0
"1218","2020-03-04","Nigeria",1,0,0
"1219","2020-03-04","Norway",34,0,0
"1220","2020-03-04","Portugal",5,0,0
"1221","2020-03-04","Japan",284,37,6
